ID	Property	原文	英訳	絶対時間	Type	RDF用コメント	修正コメント	修正作業		
538	Who	ウィンディバンク	Windybank		Person					
538	From	反対の戸	Opposite door		Object	何に対して「反対」？		From		
539	対象文	ウィンディバンクは椅子から立った	Windybank stood out of the chair							
539	情報源									
539	hasPredicate	立つ	stand					「立った」→「立つ」		
539	Who	ウィンディバンク	Windybank		Person					
539	From	椅子	Chair		Object			From		
540	対象文	ウィンディバンクは冷笑した	Windybank laughed							
540	情報源									
540	hasPredicate	冷笑する	laugh					「冷笑した」→「冷笑する」		#ORG:hasPredicate:Laugh at
540	Who	ウィンディバンク	Windybank		Person					
541	対象文	ウィンディバンクは以下を言った	Windybank said							
541	情報源									
541	hasPredicate	言う	say					「言った」→「言う」		
541	Who	ウィンディバンク	Windybank		Person					
541	What	542-547	542,543,544,545,546,547		Object					
542	対象文	ウィンディバンクは事実を知らない	Windybank does not know the facts							
542	情報源	ウィンディバンクの発言	Windybank's remarks					ウィンディバンクの発言		
542	hasPredicate	知らない	notKnow		#ORG:hasPredicate:Do not know					
542	Who	ウィンディバンク	Windybank		Person					
542	What	事実	truth		Object	「事実」は具体的に示せるならそうしたほうがいい				
543	対象文	ウィンディバンクは法律を破っていない	Windybank has not beat the law							
543	情報源	ウィンディバンクの発言	Windybank's remarks					ウィンディバンクの発言		
543	hasPredicate	破っていない	notBrake			「破る」で意味が正確に伝わる？		#ORG:hasPredicate:Not broken		
543	Who	ウィンディバンク	Windybank		Person					
543	What	法律	law		Object					
544	対象文	ウィンディバンクはホームズを暴行の脅迫と不法拘束で訴えることができる	Windybank can sue Holmes for beating threat and illegal detention							
544	情報源	ウィンディバンクの発言	Windybank's remarks					ウィンディバンクの発言		
544	hasPredicate	訴えることができる	canSue		#ORG:hasPredicate:Can sue					
544	Who	ウィンディバンク	Windybank		Person					
544	What	ホームズ	Holmes		Person					
544	Why	暴行の脅迫	Assault threat					Why		
544	Why	不法拘束で	Illegally				「で」は不要	Why		
544	when	547	547			547とのつながりがよくわからない	at the same time?			
547	対象文	ホームズは扉を閉めている	Holmes is closing the door							
547	情報源	ウィンディバンクの発言	Windybank's remarks					ウィンディバンクの発言		
547	hasProperty	閉めている	closed		#ORG:hasPredicate:Closed					
547	Who	ホームズ	Holmes		Person					
547	What	扉	door		Object					
548	対象文	ホームズは以下を言った	Holmes said the following							
548	情報源									
548	hasPredicate	言う	say					「言った」→「言う」		
548	Who	ホームズ	Holmes		Person					
548	What	549	549		Object					
549	対象文	法律はウィンディバンクを扱えない	Law can not handle Windybank							
549	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
549	hasPredicate	扱えない	cannotHandle		#ORG:hasPredicate:Can not handle					
549	Who	法律	law		Object					
549	What	ウィンディバンク	Windybank		Person					
550	対象文	ホームズは扉を開けた	Holmes opened the door							
550	情報源									
550	hasPredicate	開ける	open					「開けた」→「開ける」		#ORG:hasPredicate:Open
550	Who	ホームズ	Holmes		Person					
550	What	扉	door		Object					
551	対象文	ホームズは以下を言った	Holmes said the following							
551	情報源									
551	hasPredicate	言う	say					「言った」→「言う」		
551	Who	ホームズ	Holmes		Person					
551	What	552,553	552		Object		原文と英訳合わせる			
552	対象文	ウィンディバンクは罪を持つ	Windybank has sins							
552	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
552	hasPredicate	持つ	have		#ORG:hasPredicate:Have					
552	Who	ウィンディバンク	Windybank		Person					
552	What	罪	sin		Object					
553	対象文	サザランドの兄弟親友がウィンディバンクを懲らしめる	Sutherland brothers best friend wins Windybank							
553	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
553	hasPredicate	懲らしめる	punish							
553	Who	サザランドの兄弟親友	brother of Sutherland AND friend of Sutherland		Object	MOD				
553	What	ウィンディバンク	Windybank		Person					
554	対象文	ワトソンは以下を言った	Watson said the following							
554	情報源									
554	hasPredicate	言う	say					「言った」→「言う」		
554	Who	ワトソン	Watson		Person					
554	What	555	555		Object					
555	対象文	ワトソンは狩猟鞭を試したい	Watson wants to try a hunting whistle							
555	情報源	ワトソンの発言	Remark by Watson					ワトソンの発言		
555	hasPredicate	試したい	wantToTry		#ORG:hasPredicate:want to try					
555	Who	ワトソン	Watson		Person					
555	What	狩猟鞭	Hunting whistle		Object					
556	対象文	ワトソンは鞭へ近寄った	Watson got close to the wolf							
556	情報源									
556	hasPredicate	近寄る	getClose					「近寄った」→「近寄る」		#ORG:hasPredicate:Get close
556	Who	ワトソン	Watson		Person					
556	To	鞭	Moth		Object			To		
557	対象文	ウィンディバンクは全速力で逃げた	Windybank ran away at full speed							
557	情報源									
557	hasPredicate	逃げる	escape					「逃げた」→「逃げる」		
557	Who	ウィンディバンク	Windybank		Person					
557	How	全速力	At full speed					Howに変更		
558	対象文	ホームズは以下を言った	Holmes said the following							
558	情報源									
558	hasPredicate	言う	say					「言った」→「言う」		
558	Who	ホームズ	Holmes		Person					
558	What	559-576,578-580	559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,578,579,580		Object					
559	対象文	ウィンディバンクは罪を重ねる	Windybank Overlaps Sin							
559	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
559	hasPredicate	重ねる	repeat			「重ねる」は良い表現？				
559	Who	ウィンディバンク	Windybank		Person					
559	What	罪	sin		Object					
560	対象文	最後に、ウィンディバンクは絞首台に行く	Finally							
560	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
560	hasPredicate	行く	go							
560	Who	ウィンディバンク	Windybank		Person					
560	To	絞首台	Gallow		Object			To		
560	When	最後	At last			MOD	「最後」とは？			
561	対象文	ホズマの振る舞いは深い動機を持っていた	The behavior of Hozma had a deep motive							
561	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
561	hasPredicate	持っている	have					「持っていた」→「持っている」		
561	What	ホズマの振る舞い	behavior of Hozma		Object	MOD				
561	What	深い動機	Deep motive		Object					
562	対象文	ウィンディバンクがお金を得る	Windybank Gets Money							
562	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
562	hasPredicate	得る	obtain							
562	Who	ウィンディバンク	Windybank		Person					
562	What	お金	money		Object		「を」は不要			
563	対象文	ウィンディバンクとホズマは一緒に現れない	Windybank and Hozma do not appear together							
563	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
563	hasPredicate	現れない	notAppear		#ORG:hasPredicate:It does not appear					
563	Who	ウィンディバンク	Windybank		Person					
563	Who	ホズマ	Hozma		Person					
563	How	一緒に	together				「に」は不要？	Howに変更		
564	対象文	色眼鏡と声と髯は変装を思わせる	Colored glasses and voices and whistles reminiscent of disguise				変装である，とか？			
564	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
564	hasPredicate	思わせる	makeThink		#ORG:hasPredicate:Make me think					
564	What	声	With voice		Object		whoは変			
564	What	髯	Moth		Object		whoは変			
564	What	色眼鏡	Color glasses		Object		whoは変			
564	What	変装	disguise		Object					
565	対象文	署名がタイプであった	The signature was a type			タイプライタで書かれた署名であることが表現できている？				
565	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
565	hasPredicate	タイプである	beTypeed					「タイプであった」→「タイプである」		#ORG:hasPredicate:typeed
565	What	署名	signature		Object					
566	対象文	サザランドはウィンディバンクの筆跡を知っている	Sutherland knows Windybank handwriting				whoは変			
566	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
566	hasPredicate	知っている	know							
566	Who	サザランド	Sutherland		Person					
566	What	ウィンディバンクの筆跡	handwriting of Windybank		Object	MOD				
566	therefore	568	568					thereforeを挿入		
568	対象文	サザランドはウィンディバンクの筆跡に気づく	Sutherland notices Windybank handwriting							
568	情報源	ホームズの発言	Remark by Holmes					ホームズの発言		
568	hasPredicate	気づく	notice							
568	Who	サザランド	Sutherland		Person		「に」は不要			
568	What	ウィンディバンクの筆跡	handwriting of Windybank		Object	MOD				
569	対象文	ホームズはウィンディバンクの会社を知っている	Holmes knows the company of Windybank							
